Store,Dept,RMSE,MAE
31,26,1456.06818948,1008.6528247
31,27,280.629362376,202.256813679
31,28,120.659517357,97.8231883205
31,29,633.127875915,427.736897989
31,30,509.016259619,435.549053563
31,31,779.43902105,594.420712154
31,32,1748.11431996,1202.22124916
31,33,1297.49272353,996.805196437
31,34,2386.58905843,1903.07157824
31,35,391.386699602,306.38045852
31,36,874.043228194,663.023211983
31,37,436.479870325,373.735619139
31,38,8537.39162277,6880.58901817
31,40,2011.71859545,1505.81809099
31,41,1187.64200501,945.720528786
31,42,625.57938238,493.841767397
31,44,786.213952398,690.88413301
31,45,6.87125278976,4.8944039299
31,46,2294.51997315,1942.76943683
31,47,38.7764991989,17.8078718047
31,48,0.0,0.0
31,49,2059.54478957,1681.56250861
31,51,6.96257135471,5.21330263082
31,52,199.518370165,157.459493541
31,54,89.8876239506,72.266179247
31,55,2288.98673895,1348.57094768
31,56,815.200231462,529.576833358
31,58,2315.95737004,1684.42576247
31,59,424.360928749,287.30386659
31,60,108.108556468,71.2735631066
31,67,2222.82418435,1528.22778944
31,71,1136.96472808,874.866195721
31,72,17629.8882939,10167.9028252
31,74,1502.86908059,1202.46677055
31,77,54.2240886547,45.5245740626
31,78,1.68228629171,1.0291485824
31,79,6049.08493773,5244.83836486
31,80,1205.37024221,1000.54249031
31,81,3363.75792588,3010.80201505
31,82,3891.60839914,2965.38308806
31,83,1173.83651804,939.510748285
31,85,306.088045457,238.719678568
31,87,1300.80199515,977.021040444
31,90,18034.5251291,17280.1389596
31,91,7272.27200024,6115.0286211
31,92,11922.6661436,9624.70474013
31,93,5942.09334495,4830.03807826
31,94,6329.19463707,5060.02044104
31,95,12850.489732,11558.2854568
31,96,2358.41652774,1787.23073283
31,97,4149.02674935,3550.59954846
31,98,1601.82416733,1291.2256431
31,99,501.724825525,475.185401926
31,39,0.0,0.0
31,50,0.0,0.0
31,43,0.0,0.0
31,65,0.0,0.0
32,1,5934.12082604,3688.47975524
32,2,2003.57915221,1547.71038113
32,3,3591.29051314,2048.68964281
32,4,1373.79952188,1154.04756168
32,5,7411.26285737,4957.03475884
32,6,1951.10941965,1425.92309358
32,7,8097.52372019,4797.22746508
32,8,1382.0026023,996.989146656
32,9,3999.54495751,3020.60184965
32,10,3447.14476224,2400.22538642
32,11,2132.08259237,1292.07236486
32,12,434.16468901,341.281240977
32,13,1015.6948278,811.557911092
32,14,3135.64521871,1945.52625684
32,16,4809.66770926,3281.55971497
32,17,1567.69010436,1080.48226148
32,18,2167.14984669,1560.7260813
32,19,511.179796667,324.314828405
32,20,578.879285432,432.000869793
32,21,848.491124004,657.656119129
32,22,1379.62901173,1038.68705858
32,23,2741.52027347,1972.61015107
32,24,958.142678224,671.493998556
32,25,1390.1149111,1063.69495487
32,26,1023.33553617,728.376563868
32,27,382.184486593,327.473735292
32,28,112.546062694,88.4184156821
32,29,700.572478368,518.53482039
32,30,448.076606469,335.588876635
32,31,871.095241662,764.197219462
32,32,1258.91862713,848.956300332
32,33,999.212223031,772.9387077
32,34,2569.61608698,2099.72589745
32,35,457.697498353,328.927888076
32,36,901.380275491,777.149783408
32,37,433.91303515,347.739694387
32,38,5299.58073853,4351.98747649
32,40,2420.0383067,1929.61039808
32,41,2075.46811893,1380.13004247
32,42,999.668508593,808.287519284
32,44,736.737702917,571.841164235
32,45,21.9669714698,14.5149989353
32,46,1784.79749673,1294.93922863
32,47,84.7567960611,60.9864833171
32,48,5.7522941529,2.61763753988
32,49,1175.91802489,947.794552593
32,51,32.8476358754,30.2143033546
32,52,366.00047487,302.04139495
32,54,132.669520138,122.601572498
32,55,3269.3861854,1997.59106985
32,56,3129.2827157,1785.35708516
32,58,1817.10540572,1336.41091782
32,59,293.703290831,260.267561776
32,60,165.566029188,123.490517571
32,67,3140.39787411,2175.46005625
32,71,1024.29597539,807.595229204
32,72,14395.6751055,9146.87149002
32,74,2156.72341086,1651.05274175
32,77,34.5931465929,26.4549164405
32,78,2.31859105015,1.66821895968
32,79,1144.0629174,901.670180106
32,80,1640.6101725,1403.33589423
32,81,789.417775132,651.837005386
32,82,5864.34076654,4869.53703298
32,83,348.470367412,303.08066851
32,85,542.771160076,429.318051094
32,87,1344.74022777,1093.02990574
32,90,6117.55913668,5711.75678851
32,91,3422.0149847,3054.07573129
32,92,9179.32332255,8026.43477636
32,93,2466.30308716,2015.92340114
32,94,4487.24916222,3685.13022366
32,95,4269.63381198,3446.12500328
32,96,395.409918766,320.031099024
32,97,1170.25698995,1022.61368612
32,98,956.3216748,781.171886094
32,99,529.672013832,493.551637607
32,39,0.0,0.0
32,50,0.0,0.0
32,43,0.0,0.0
32,65,0.0,0.0
33,1,1125.86073037,1010.02629746
33,2,457.746834022,354.750752426
33,3,302.142769289,206.596401739
33,4,383.35908169,303.566802008
33,5,86.716305096,76.9628728952
33,6,7.76787476519,7.22808341591
33,7,367.709828792,166.563629747
33,8,286.937891624,234.149530285
33,9,43.2259393514,33.3234410648
33,10,50.7470976443,39.3857797034
33,11,62.3740662128,50.621166516
33,12,12.6090298752,10.8859171903
33,13,434.554049375,368.422301322
33,14,382.769974335,309.587780533
33,16,166.364119488,120.567678554
33,17,171.622438849,155.994582986
33,18,363.983117746,190.447600151
33,19,0.0,0.0
33,20,68.294091391,64.1753308032
33,21,47.5232215045,39.3297288705
33,22,24.9659707295,21.4774356639
33,23,4.83511416805,2.72162611955
33,24,21.4127050848,16.5287544223
33,25,29.9507216658,27.0195553386
33,26,107.765009376,68.9530021372
33,27,0.0477779274956,0.0313017391046
33,28,0.0,0.0
33,29,0.0,0.0
33,30,0.0,0.0
33,31,32.6648725275,18.1977250331
33,32,33.0915888983,22.1
33,33,16.0002981578,12.6457787328
33,34,0.993605247809,0.892894958394
33,35,4.29853973126,3.54007963614
33,36,6.56276331879,4.72486972777
33,37,0.0,0.0
33,38,5465.18319595,4661.40431984
33,40,609.754850926,480.370370422
33,41,51.4179275909,45.8279362104
33,42,25.4835914595,19.8047235695
33,44,2.47840382739,1.24897471512
33,45,0.0,0.0
33,46,396.773367477,345.739124278
33,47,0.0,0.0
33,48,0.0,0.0
33,49,3.04997140665,0.93023255814
33,51,0.0,0.0
33,52,26.7194089391,22.2147630585
33,54,0.0,0.0
33,55,39.7436257589,34.7964403347
33,56,8.73137281196,6.79203380517
33,58,0.0,0.0
33,59,20.989541654,19.5238867556
33,60,52.9485225084,41.2345210045
33,67,237.495701105,190.673598924
33,71,0.249856344621,0.189327251654
33,72,2.53387040419,1.95279145556
33,74,98.4595105568,75.8480274439
33,77,0.0,0.0
33,78,0.0,0.0
33,79,1158.61815761,956.64739184
33,80,629.947131472,518.595838572
33,81,627.732345523,512.908866355
33,82,456.121216613,397.315251374
33,83,1369.0680209,845.300686256
33,85,0.0,0.0
33,87,192.040677016,153.265678074
33,90,2098.7884493,1785.54245422
33,91,1486.46992871,1119.90767033
33,92,4183.00807415,3233.88117908
33,93,3987.54613021,3217.98159661
33,94,3737.05642965,3149.29459779
33,95,2299.50185118,1776.43372289
33,96,1090.79833471,829.028443297
33,97,755.064819576,612.914287314
33,98,982.063920572,822.640861312
33,99,0.00821229934093,0.00255813953488
33,39,0.0,0.0
33,50,0.0,0.0
33,43,0.0,0.0
33,65,0.0,0.0
34,1,5045.43107373,3131.72414729
34,2,1882.83302405,1599.02662436
34,3,2389.47793969,1429.52618386
34,4,1434.60589365,1097.84820496
34,5,5166.06619485,3715.83374268
34,6,1702.60342629,1206.48007566
34,7,5942.70779673,3563.64589658
34,8,2158.75111213,1909.43721418
34,9,3071.56948677,2341.75421982
34,10,2340.18621107,1860.0540248
34,11,2375.66210808,1962.14571798
34,12,505.270324439,378.275896929
34,13,2596.83921787,2253.346268
34,14,2416.85889592,1651.1360636
34,16,2939.89051835,2080.8682603
34,17,822.807213949,682.339444721
34,18,2481.60961947,1627.75910187
34,19,83.6440290491,74.0583395093
34,20,485.388845616,380.076739632
34,21,649.685427746,563.372464878
34,22,1037.62416139,784.900583263
34,23,2219.68909701,1389.47894378
34,24,670.079065686,504.855665094
34,25,843.498656244,605.449436153
34,26,1033.5332321,808.26812451
34,27,179.544993082,122.202991489
34,28,81.7274602156,63.6295823797
34,29,527.921352678,358.696400284
34,30,266.622492476,209.588124158
34,31,322.360039824,237.769301782
34,32,2096.35144583,1477.6595796
34,33,981.454999847,768.952263525
34,34,2750.36174423,2506.96293771
34,35,450.804253632,359.776404465
34,36,538.83818252,421.441605868
34,37,402.509410261,326.574000804
34,38,4646.13113793,3764.36550639
34,40,3133.19844765,2816.99677153
34,41,495.232482838,431.722596966
34,42,886.223016879,761.104855835
34,44,804.730559381,632.077015722
34,45,14.9254248588,11.2924938006
34,46,1768.80948479,1106.89835048
34,47,67.5144189492,42.0243931395
34,48,2182.03422697,1399.15430745
34,49,1383.60811463,1139.61154318
34,51,28.8685764542,25.7063311991
34,52,273.016698517,203.861002527
34,54,79.7349578356,74.3474341962
34,55,2861.99798136,2406.6173758
34,56,1128.78229973,734.604868511
34,58,653.664295961,545.746370839
34,59,701.762801291,675.031965874
34,60,59.0231483558,54.6155956332
34,67,2137.61113658,1431.6389417
34,71,759.802738702,576.770087552
34,72,10744.2121394,7113.54845516
34,74,730.04092652,575.382000975
34,77,46.9602608314,41.8527588058
34,78,0.197650171421,0.131652102404
34,79,1106.81335351,837.862959572
34,80,1224.36805116,984.447077574
34,81,862.631100091,721.517248921
34,82,3464.32700735,2816.33007824
34,83,428.60095315,342.776463628
34,85,513.516991068,416.55835026
34,87,1345.55988,1048.04099833
34,90,6348.23435922,5774.79109977
34,91,1792.14267418,1518.47879051
34,92,5025.20774061,3962.64006807
34,93,2272.45379727,1728.57305083
34,94,3387.53233484,2583.22030245
34,95,4744.26788037,4152.0224765
34,96,1755.61819262,1350.23837333
34,97,925.13951892,710.950370122
34,98,1198.34986201,894.335912857
34,99,459.895387207,431.079517932
34,39,0.0,0.0
34,50,0.0,0.0
34,43,0.0,0.0
34,65,25962.5531659,24540.3939376
35,1,4652.13115524,3743.29384569
35,2,15329.7850425,14426.3452559
35,3,2852.54900738,1898.7173598
35,4,3529.92230677,3041.30839833
35,5,10202.6317524,7984.57011635
35,6,3955.90530256,3172.31799187
35,7,11980.1854502,7251.66212863
35,8,1779.52718135,1559.4577248
35,9,3580.18603176,3082.6120514
35,10,1823.64555451,1501.85894684
35,11,9819.84458756,6945.45704784
35,12,343.307887317,267.360943243
35,13,4170.66735112,3391.19453322
35,14,4809.735189,3241.28104239
35,16,3699.21867382,2816.54036929
35,17,1400.75508703,1036.98745823
35,18,2135.57119593,1551.90819475
35,19,3.77969815916,1.85899075734
35,20,1972.14609129,1626.81721223
35,21,553.921515636,471.216897964
35,22,2625.08494674,2152.94819975
35,23,5268.67005662,3901.26345763
35,24,1701.98552717,1280.9564863
35,25,2199.03533243,1535.50623422
35,26,3190.13002727,2595.31696928
35,27,289.170877913,208.648921718
35,28,305.356552789,278.322919671
35,29,2776.98283758,2504.98696507
35,30,1717.8456715,1585.43329571
35,31,1659.34903937,1442.49299272
35,32,2976.95977715,2109.2211576
35,33,2895.40284749,2278.30279554
35,34,3285.14343305,2768.76311428
35,35,702.709410199,549.401595655
35,36,1889.28572445,1604.58152573
35,37,0.0,0.0
35,38,5914.84928718,4931.38972303
35,40,4259.85016514,3596.31596904
35,41,1729.01910149,845.730349505
35,42,1535.50929859,1189.31103731
35,44,584.510890162,453.433456629
35,45,0.458821268008,0.34304698765
35,46,3558.52482313,3048.00907354
35,47,271.30427874,193.561103665
35,48,0.0,0.0
35,49,54.4752443225,23.711787721
35,51,25.8518355267,23.4767878331
35,52,701.675892268,543.26583663
35,54,329.51282154,305.51753021
35,55,3992.76324931,2679.36678097
35,56,377.641685197,288.346981316
35,58,3814.63906918,3504.59253667
35,59,1502.82580698,1108.74737918
35,60,43.0659537552,34.3489302764
35,67,1390.97163964,1085.22096983
35,71,3706.87726231,3148.51322208
35,72,40299.2595052,24568.6564155
35,74,2249.03573662,1832.03441689
35,77,17.4281003842,14.7451303889
35,78,2.23045810667,1.80643885252
35,79,3285.6724898,2673.87633841
35,80,174.923618705,139.43674531
35,81,1882.59660689,1548.75187014
35,82,2524.67474294,1838.08728664
35,83,2849.99312485,2603.9910857
35,85,448.598907008,340.839948033
35,87,2113.55498641,1680.55482399
35,90,2656.63442507,2305.39736168
35,91,1285.26822302,983.370426693
35,92,6497.08714282,5581.25271932
35,93,479.977354388,334.269292673
35,94,463.735888411,350.56461025
35,95,10013.1924677,8823.51127574
35,96,8.2919066593,3.30438523317
35,97,849.569807467,662.432053455
35,98,77.3130445221,46.922104238
35,99,0.0,0.0
35,39,0.0,0.0
35,50,0.0,0.0
35,43,0.0,0.0
35,65,0.0,0.0
36,1,836.399733583,621.75151926
36,2,1915.68730151,1830.91599025
36,3,186.157736335,119.841379136
36,4,1997.76909749,1859.05838504
36,5,691.792023652,589.508909715
36,6,24.0666912974,23.3911549689
36,7,138.297832109,109.289729083
36,8,598.707953115,517.795456816
36,9,80.2535086077,61.6424844889
36,10,97.8206689128,80.9643271205
36,11,103.466786171,80.1782255165
36,12,21.4111643161,17.3356247481
36,13,1477.48472455,1361.73587898
36,14,606.046504122,505.931784916
36,16,237.76618463,199.477518862
36,17,150.817261899,128.167078502
36,18,472.10699901,201.256525847
36,19,0.0,0.0
36,20,48.5720815108,36.3816286375
36,21,29.3481411376,23.2100119034
36,22,83.506129952,45.5404710935
36,23,7.69640673843,4.96371790565
36,24,2.80650673349,2.51978206616
36,25,24.9900460108,23.0472723666
36,26,86.2607342941,71.8226168852
36,27,0.0,0.0
36,28,0.0,0.0
36,29,0.212557637773,0.154667151262
36,30,0.0,0.0
36,31,100.029481223,57.5795534001
36,32,9.88345809875,6.31353941395
36,33,1.92997647618,0.652916203619
36,34,3.40823445014,2.11678809046
36,35,0.0,0.0
36,36,4.57495710998,0.697674418605
36,37,0.0,0.0
36,38,2691.31437267,2241.91249629
36,40,1193.75043415,1054.23788316
36,41,19.3315417805,17.3471124275
36,42,36.3176834914,28.948381508
36,44,5.88582217419,4.03105123847
36,45,0.0,0.0
36,46,768.95273319,721.982113778
36,47,0.0,0.0
36,48,0.0,0.0
36,49,1.07832773203,0.232558139535
36,51,0.0,0.0
36,52,3.1181992849,2.24462079038
36,54,0.0,0.0
36,55,70.7937833605,54.3290299523
36,56,109.634089414,92.774635477
36,58,0.0,0.0
36,59,21.0108837869,17.6066455163
36,60,95.0438656553,80.2456935147
36,67,211.306819836,174.071869763
36,71,4.42245853965,0.674418604651
36,72,31.8050701974,8.48571795169
36,74,135.625114917,109.573945811
36,77,0.0,0.0
36,78,0.0,0.0
36,79,3220.49620293,2384.11341874
36,80,2261.17545686,1989.20885804
36,81,1195.30019701,1022.55033706
36,82,1788.20724029,1684.17479933
36,83,1088.20317323,765.265171359
36,85,7.28797775023,4.85828973677
36,87,335.237167474,292.120684218
36,90,1854.56429394,1534.96029708
36,91,1126.53789651,986.813124058
36,92,4556.92696304,3697.66242133
36,93,6193.15104457,5722.9088366
36,94,4287.67652068,3576.17726443
36,95,3278.10958396,2626.46790877
36,96,2444.24759062,2012.23190968
36,97,1358.91603173,1216.32261951
36,98,856.954575324,712.983845603
36,99,0.00304997140665,0.00046511627907
36,39,0.0,0.0
36,50,0.0,0.0
36,43,0.0,0.0
36,65,0.0,0.0
37,1,1730.18162435,1122.47770826
37,2,901.346588035,742.99662195
37,3,374.359300862,281.677823205
37,4,809.470540115,656.606716199
37,5,397.429958582,293.456358825
37,6,31.3947244356,24.8493028616
37,7,203.66677191,154.482318977
37,8,1065.91112928,860.527836378
37,9,66.0889164167,50.30636197
37,10,103.757105,81.0450833106
37,11,350.09991339,251.168120257
37,12,54.2320420773,46.025300704
37,13,881.17598165,724.670267803
37,14,410.836022469,335.101584318
37,16,317.640081954,240.743057572
37,17,197.281307163,173.005267943
37,18,333.073287715,217.545189433
37,19,0.0,0.0
37,20,49.8130363306,34.7882831404
37,21,226.167538449,187.513537674
37,22,45.1001652077,40.7361487016
37,23,36.398702814,31.1008946744
37,24,3.97016257604,3.51789921956
37,25,50.757042343,42.2035054971
37,26,6.69010172443,6.33147280869
37,27,24.4475650467,21.508630814
37,28,42.9752367717,33.1763087483
37,29,0.0,0.0
37,30,0.0,0.0
37,31,227.819139323,167.929676125
37,32,111.913054096,79.2630449226
37,33,1.83088200561,1.57514970752
37,34,0.0,0.0
37,35,0.0,0.0
37,36,0.0,0.0
37,37,0.0,0.0
37,38,10118.5361608,8840.68384392
37,40,1192.15900636,931.389116435
37,41,0.8604738907,0.630420265086
37,42,35.7674857735,29.4040033971
37,44,2.37115404178,1.41020916762
37,45,0.0,0.0
37,46,681.579524236,551.306980049
37,47,0.0,0.0
37,48,0.0,0.0
37,49,20.5167993583,17.1394792924
37,51,0.0,0.0
37,52,30.5062943609,21.8443717084
37,54,0.0,0.0
37,55,3.38327095623,2.16997987326
37,56,252.16106392,215.965276282
37,58,0.0,0.0
37,59,58.1749321485,49.0819746533
37,60,174.672252019,133.961491656
37,67,717.80655149,526.572674048
37,71,2.84809077639,1.42772856069
37,72,117.496036875,85.5862696475
37,74,137.597804414,111.62550066
37,77,0.0,0.0
37,78,0.0,0.0
37,79,1079.46569643,834.311873292
37,80,671.338462539,534.527530907
37,81,448.164816955,388.164988262
37,82,1740.44017934,1568.90360585
37,83,315.524452187,240.391057641
37,85,57.9622186077,45.3448174565
37,87,310.801331054,246.404035646
37,90,4238.45261766,3902.79444972
37,91,1667.67450156,1451.99434964
37,92,3517.7036316,2932.62157812
37,93,1303.17474237,1011.83125595
37,94,2211.55500416,1746.36981068
37,95,1967.32269898,1604.46161102
37,96,1740.05202844,1449.26671593
37,97,775.780142358,635.978395463
37,98,693.370867649,559.881293052
37,99,4.38018795392,1.04651162791
37,39,0.0,0.0
37,50,0.0,0.0
37,43,0.0,0.0
37,65,0.0,0.0
38,1,1154.44453712,774.710813145
38,2,632.859536508,522.652136592
38,3,263.003724572,229.135475294
38,4,673.984757997,532.401128614
38,5,179.392555325,149.282460417
38,6,24.5678751189,19.9569903825
38,7,188.342457455,157.99075592
38,8,562.758691273,444.32810765
38,9,42.945165937,34.0054092038
38,10,70.1701667877,49.8685286745
38,11,150.410362506,121.777915817
38,12,25.8743154194,19.8859053933
38,13,717.12668336,602.172870777
38,14,284.417002786,238.415882949
38,16,237.134823423,186.967843182
38,17,110.539359949,83.9627119137
38,18,285.89620273,175.730415992
38,19,0.0,0.0
38,20,60.805969163,44.3845558669
38,21,137.124261641,113.156821841
38,22,43.6196062733,29.127787928
38,23,22.2904353101,17.8779444203
38,24,7.06451457609,5.30878865055
38,25,42.5874049573,37.132648782
38,26,5.48936667837,4.10038512926
38,27,12.116072086,9.81961581623
38,28,41.1226463536,34.6223990289
38,29,7.03109096912,3.41268836981
38,30,0.0,0.0
38,31,58.4287436174,35.2337854418
38,32,50.7446098518,42.7212243597
38,33,3.56708734359,2.65002976423
38,34,3.81695592285,2.94819656269
38,35,0.338310736329,0.255486788918
38,36,0.0,0.0
38,37,0.0,0.0
38,38,13016.581288,9973.51828311
38,40,1200.20996494,938.128100594
38,41,0.0,0.0
38,42,31.8792440102,25.8326407803
38,44,5.43403949264,4.06262912624
38,45,0.0,0.0
38,46,463.562802137,376.65809682
38,47,0.0,0.0
38,48,0.0,0.0
38,49,9.42516558151,6.64838546507
38,51,0.0,0.0
38,52,12.5828764632,11.0703479422
38,54,0.0,0.0
38,55,5.1788331762,3.39881565317
38,56,94.5312338216,60.9627323494
38,58,0.0,0.0
38,59,71.0352231445,33.3674052074
38,60,118.850464727,85.605153363
38,67,270.308358081,186.808822011
38,71,0.0,0.0
38,72,114.509460126,93.709293869
38,74,110.117922025,87.7071694314
38,77,0.0,0.0
38,78,0.0,0.0
38,79,665.456362218,546.888578758
38,80,897.144840427,752.082890001
38,81,574.73801795,448.973136291
38,82,1319.32977358,1165.38302489
38,83,491.498010492,350.734068344
38,85,51.1658405275,41.4982245537
38,87,344.616986358,307.100683821
38,90,3889.84275592,3422.51366118
38,91,2962.67880393,2445.65781866
38,92,4514.53620315,3394.45771521
38,93,2718.88964847,2327.56331141
38,94,2095.53664536,1748.26301255
38,95,3115.87479435,2626.13574845
38,96,911.578339266,714.200999807
38,97,1130.57178423,909.812701473
38,98,614.964738193,502.318056653
38,99,3.81246425832,0.581395348837
38,39,0.0,0.0
38,50,0.0,0.0
38,43,0.0,0.0
38,65,0.0,0.0
39,1,7504.59452402,4251.6868167
39,2,5885.33049913,4853.02866351
39,3,6812.83293919,3938.86442573
39,4,2651.72333933,2135.86769787
39,5,9545.65056923,7549.84189121
39,6,2412.37411016,1652.77034037
39,7,14931.7278781,9424.10917671
39,8,2081.00275591,1527.53092555
39,9,2977.54983596,2350.18038332
39,10,1735.54474602,1301.66356227
39,11,1648.05685414,1329.70145384
39,12,488.603042616,402.806592443
39,13,2649.57318039,2170.78398199
39,14,4345.0292979,3007.10482999
39,16,5667.93935451,4422.56618858
39,17,1412.56282507,1085.36705896
39,18,4231.34364981,3175.11503426
39,19,11.0422615223,4.6762922488
39,20,1101.17762834,938.861078802
39,21,1143.86206527,705.10663902
39,22,1910.91503986,1540.65465802
39,23,3338.58324513,2646.03199296
39,24,1713.26523293,1260.83403286
39,25,1210.44355271,1022.02400186
39,26,1239.54158903,933.595713141
39,27,519.424960696,476.818927541
39,28,108.476748128,77.1091495057
39,29,1170.43097397,995.942724161
39,30,613.095745958,489.055976037
39,31,1074.49536028,674.98925889
39,32,1517.11250202,976.896934803
39,33,1188.36963827,965.544876097
39,34,1980.12903465,1561.56845916
39,35,409.158951395,316.317685106
39,36,604.740202139,438.784106205
39,37,0.0,0.0
39,38,5636.68438093,4530.38446628
39,40,2942.69741006,2379.92785728
39,41,1830.11856881,1715.1623837
39,42,535.72363885,443.118728067
39,44,800.792651728,625.790167337
39,45,15.5570131646,11.5297548036
39,46,3239.04155219,2603.3572336
39,47,4.59629730693,2.62800505564
39,48,0.0,0.0
39,49,1892.40743117,1486.89252804
39,51,9.71719012029,8.11835864916
39,52,521.329388758,420.210983288
39,54,145.9549817,136.886428204
39,55,4405.40264548,2704.5778803
39,56,2230.84566838,1824.68366344
39,58,3632.65591055,3180.45853189
39,59,1026.89256987,998.632952619
39,60,528.334089533,483.063920827
39,67,3254.9474869,2277.00523009
39,71,1352.9407089,1078.61692344
39,72,21498.2545778,13097.7766133
39,74,2096.86458456,1648.09610607
39,77,27.866174024,21.1638564247
39,78,1.13671392862,0.885185394771
39,79,3506.14329424,2971.27005025
39,80,632.137028429,501.312377938
39,81,985.389874619,795.993995096
39,82,12434.0903385,11517.195354
39,83,1154.79347223,993.474087713
39,85,1052.44947002,968.952435458
39,87,1095.8439665,890.7871869
39,90,11173.1018037,10353.2189965
39,91,2419.39733329,1882.81704233
39,92,14940.2380104,13419.2658329
39,93,3308.72444114,2374.91312454
39,94,4719.36313079,4010.8603036
39,95,10966.2382429,9643.37115492
39,96,3052.06292173,2374.86994061
39,97,1313.73285366,1001.75003383
39,98,1300.92446155,1059.98296542
39,99,411.019521541,383.107029844
39,39,0.0,0.0
39,50,0.0,0.0
39,43,0.0,0.0
39,65,0.0,0.0
40,1,4983.17493541,2636.26295362
40,2,2152.50016755,1495.98109949
40,3,921.906422406,685.267421359
40,4,1766.01698283,1492.01566242
40,5,4020.06293667,2713.4028017
40,6,1551.48433083,1083.11489449
40,7,5648.74070917,3485.06299229
40,8,2115.21848611,1606.07849659
40,9,2942.92309387,2313.72240948
40,10,2658.41767613,2085.31857363
40,11,5804.41019761,2649.21082708
40,12,603.463874868,484.376177079
40,13,1884.22429576,1555.18054648
40,14,2801.68592681,1854.94878278
40,16,3685.60378575,2600.4175517
40,17,1108.68616218,844.031769704
40,18,1142.54685513,880.432436496
40,19,1.72106690265,0.799308155151
40,20,631.981071643,444.268600594
40,21,997.431746865,741.697860963
40,22,1327.42891548,1079.06533387
40,23,2100.70235106,1410.02016738
40,24,650.489689952,460.680129541
40,25,1175.24611714,898.62924752
40,26,761.906633348,601.15293092
40,27,225.397150056,159.48799967
40,28,143.859434209,131.208909435
40,29,543.576877669,395.463740824
40,30,349.993749513,283.696063995
40,31,308.075825129,212.786721391
40,32,1370.65838343,813.200870838
40,33,566.795015206,432.675017153
40,34,1335.79810536,1061.82596057
40,35,457.101231722,352.881853416
40,36,649.914890862,438.804461312
40,37,372.612505056,267.245311688
40,38,5992.77664113,5058.50871094
40,40,1982.37425391,1497.58216019
40,41,219.452043115,168.461560423
40,42,476.56398853,383.814053744
40,44,998.161028926,888.293827125
40,45,16.1193653526,8.13353391894
40,46,1095.94968183,638.568264509
40,47,24.2592199793,15.7300725472
40,48,692.267696513,535.973879648
40,49,21.963057059,18.3092646752
40,51,23.1581682261,19.0263620398
40,52,185.045737876,141.183736263
40,54,126.316933643,111.2621251
40,55,2328.89306748,1465.30298428
40,56,1580.16049154,1002.94512696
40,58,2365.94675285,2067.45979785
40,59,247.936252326,231.282649525
40,60,48.0918629924,38.7854516917
40,67,1658.98190701,1268.79665686
40,71,622.734335376,486.301217014
40,72,9384.09541508,6407.16837703
40,74,1111.06055892,947.792641023
40,77,64.5761997788,63.5965912512
40,78,0.615441730884,0.483666907561
40,79,1762.74113492,1506.74548282
40,80,1192.56545325,961.802571194
40,81,2634.78963221,2374.25166126
40,82,3697.62844418,3131.71153253
40,83,502.721335341,427.233572066
40,85,992.326090888,930.328297171
40,87,2783.9793268,2260.71581932
40,90,6044.87710757,5151.10665436
40,91,5399.66999311,4254.96425605
40,92,12027.9898206,10194.666238
40,93,4049.05054919,2948.59453603
40,94,2702.27378962,2015.25808289
40,95,5343.08876137,4255.7080472
40,96,1925.37995215,1563.13132689
40,97,2109.95837268,1783.3161918
40,98,1058.67889518,879.9566857
40,99,187.060801489,172.424134872
40,39,0.0,0.0
40,50,0.0,0.0
40,43,0.0,0.0
40,65,0.0,0.0
41,1,6467.50293168,3739.70913401
41,2,2583.78116002,2146.70073726
41,3,3986.27028608,2363.50139155
41,4,1912.98800748,1656.5113951
41,5,8072.73103862,5413.8801587
41,6,2175.88331865,1478.35514931
41,7,10130.7234105,5507.61097451
41,8,2349.89132757,1607.86764859
41,9,6345.85334188,5226.94881434
41,10,1707.85513589,1219.08179302
41,11,2520.65865886,1793.54733837
41,12,501.643248094,376.604092046
41,13,1614.21182029,1330.31917564
41,14,3343.7106579,2262.37153114
41,16,5653.54530898,3456.43468856
41,17,1507.18342818,1154.67672708
41,18,2223.00469452,1665.10331639
41,19,1754.27213046,1633.35620767
41,20,887.361394867,741.139207907
41,21,933.364429791,767.888222272
41,22,2266.22587346,1779.48224715
41,23,3129.73275253,1917.59885705
41,24,1060.03368659,770.12980417
41,25,1411.7410732,1132.59967554
41,26,1481.75592493,1134.41105197
41,27,467.05004211,375.128280934
41,28,98.9957065297,83.1618749276
41,29,680.063467644,443.949602431
41,30,436.441481935,340.951922999
41,31,642.59849775,496.096091713
41,32,1363.8770057,927.398524801
41,33,1116.27968404,838.013569502
41,34,2364.12328619,1825.71080594
41,35,496.54728577,413.788622475
41,36,819.72745421,649.436801686
41,37,0.36145966871,0.244898575061
41,38,7046.69340899,5926.41438145
41,40,2826.23378775,2120.17107204
41,41,1218.71842479,1057.63174636
41,42,488.964796581,413.063361124
41,44,762.831702826,630.698356192
41,45,28.1071766626,19.0090688946
41,46,2121.52178413,1474.96547474
41,47,66.4989699933,27.4310710245
41,48,1049.32062834,891.42893423
41,49,1656.37046094,1327.82945257
41,51,34.6174461439,26.2681243697
41,52,905.177013112,757.43892139
41,54,60.6573486917,47.8854680039
41,55,3773.99141876,2206.92110389
41,56,4431.75532184,2629.88859242
41,58,2870.05594768,2157.71711554
41,59,1321.2227865,1279.47369929
